7.68,215.66,3
3.78,215.66,3
7.67,215.66,3
7.63,215.66,3
9.07,187.54,3
9.07,187.5,3
22.2,81.02,3
10.49,81.02,3
21.28,73.11,3
16.1,73.11,3
16.16,73.11,3
16.1,73.11,3
17,71.08,3
17,71.08,3
14.45,69.8,3
15.3,62.86,3
3.36,54.56,3
6.8,54.56,3
6.82,54.52,3
6.82,54.52,3
6.78,54.52,3
20.48,47.64,2
13.56,47.64,2
6.78,47.48,2
17.57,46.05,2
17.57,46.05,2
19.68,42.57,2
15.02,42.19,2
53.25,39.23,2
15.87,38.88,2
15.88,38.87,2
20.91,38.32,2
25.17,38.31,2
16.67,38.31,2
9.44,38.31,2
16.67,37.5,2
16.67,37.5,2
25.6,36.83,2
17,36.83,2
17.63,28.7,2
22.6,26.98,2
12,26.98,2
15.03,26.24,2
15.02,26.24,2
26.88,25.63,2
17.92,25.63,2
17.86,25.63,2
16.15,24.88,2
16.15,24.88,2
16.15,24.88,2
27.12,24.36,2
7.06,22.04,2
7.06,22.04,2
3.75,22.04,2
3.75,21.09,2
7.09,21.08,2
7.92,19.88,2
18.65,18.83,2
18.65,18.83,2
20.06,17.79,2
20.06,17.79,2
14.69,17.47,2
14.69,17.47,2
15.59,16.54,2
15.58,16.53,2
18.7,16.27,2
19.08,15.82,2
14.13,15.82,2
17.8,14.85,2
17.8,14.85,2
11.87,13.64,2
11.91,13.64,2
14.41,12.95,2
16.72,11.7,2
16.72,11.7,2
10.88,11.04,2
19.27,11.04,2
11.36,10.87,2
11.3,10.86,2
11.3,10.86,2
17.23,10.42,2
17.23,10.42,2
17.01,10.12,2
9,10.12,2
17.85,9.62,1
12.43,8.3,1
7.04,8.3,1
12.43,8.3,1
12.48,8.2,1
13.75,7.36,1
13.73,7.36,1
19.48,7.26,1
12.96,6.75,1
4.76,6.73,1
9.61,6.73,1
18.2,5.87,1
15.82,5.78,1
15.82,5.78,1
15.82,5.78,1
9.1,5.35,1
15.88,5.3,1
14.61,5.15,1
14.38,5.15,1
19.84,4.77,1
11.58,4.49,1
11.58,4.49,1
11.64,4.49,1
20.12,4.44,1
20.12,4.44,1
15.24,4.41,1
6.56,4.4,1
11.58,4.4,1
14.66,4.35,1
9.36,4.32,1
14.66,4.23,1
32.6,4.14,1
14.45,4.14,1
17.8,4.11,1
15.15,4.02,1
10.1,4.02,1
9.38,4.01,1
15.39,3.99,1
14.69,3.99,1
32.89,3.98,1
7.04,3.98,1
14.74,3.94,1
12.18,3.93,1
12.18,3.93,1
11.58,3.83,1
19.55,3.76,1
14.66,3.72,1
23.45,3.7,1
9.94,3.65,1
14.9,3.63,1
14.92,3.63,1
13.32,3.48,1
14.69,3.48,1
14.69,3.48,1
10.49,3.46,1
16.73,3.45,1
10.48,3.45,1
8.85,3.45,1
11.58,3.38,1
11.64,3.38,1
11.64,3.38,1
11.58,3.38,1
23.18,3.33,1
17.85,3.25,1
18.65,3.07,1
10.45,3.06,1
22.67,2.9,1
11.06,2.84,1
18.36,2.76,1
18.36,2.76,1
21.25,2.73,1
20.06,2.7,1
19.56,2.7,1
10.65,2.7,1
8.2,2.69,1
5.2,2.69,1
16.1,2.66,1
16.1,2.66,1
17.8,2.65,1
18.99,2.58,1
10.05,2.58,1
18.7,2.54,1
8.55,2.41,1
32.32,2.41,1
32.38,2.41,1
28.68,2.4,1
28.68,2.4,1
26.41,2.39,1
26.41,2.39,1
12.47,2.37,1
16.05,2.34,1
30.39,2.34,1
16.39,2.31,1
14.45,2.3,1
29.2,2.25,1
15.45,2.24,1
18.36,2.21,1
22.1,2.21,1
18.43,2.21,1
18.99,2.19,1
20.98,2.16,1
31.75,2.08,1
31.47,2.05,1
21.47,2.03,1
22.04,2.03,1
21.47,2.03,1
21.11,2.02,1
18.43,2.02,1
17.29,2.01,1
19.27,2,1
30.1,2,1
52.36,2,1
19.27,2,1
21.18,1.98,1
21.19,1.98,1
21.75,1.94,1
19.21,1.86,1
19.2,1.86,1
22.19,1.84,1
22.88,1.83,1
17.28,1.79,1
36.57,1.76,1
19.35,1.76,1
26,1.72,1
22.68,1.65,1
7.04,1.55,1
24.01,1.53,1
24.01,1.53,1
16.95,1.53,1
27.2,1.52,1
24.37,1.51,1
32.82,1.51,1
12.04,1.51,1
13.61,1.44,1
22.38,1.35,1
21.26,1.32,1
16.39,1.3,1
42.32,1.29,1
22.31,1.22,1
22.4,1.22,1
7.3,1.21,1
18.81,1.21,1
22.38,1.18,1
18.8,1.05,1
18.2,1.01,1
52.26,0.89,1
23.82,0.51,1
20.89,0.49,1
